id,last_price,volume,server_time,source
1191,777128000.0,84.54,2024-02-13 12:18:30.949515,indodax
1192,777127000.0,84.54,2024-02-13 12:18:31.996468,indodax
1193,777128000.0,84.54,2024-02-13 12:18:33.113434,indodax
1194,777128000.0,84.54,2024-02-13 12:18:34.264471,indodax
1195,777128000.0,84.54,2024-02-13 12:18:35.327050,indodax
1196,777128000.0,84.54,2024-02-13 12:18:36.460380,indodax
1197,777128000.0,84.54,2024-02-13 12:18:37.526584,indodax
1198,777128000.0,84.54,2024-02-13 12:18:38.588892,indodax
1199,777128000.0,84.54,2024-02-13 12:18:39.656009,indodax
1200,777128000.0,84.54,2024-02-13 12:18:40.707074,indodax
1201,777128000.0,84.54,2024-02-13 12:18:41.831807,indodax
1202,777128000.0,84.54,2024-02-13 12:18:42.886035,indodax
1203,777128000.0,84.54,2024-02-13 12:18:43.933139,indodax
1204,777128000.0,84.54,2024-02-13 12:18:45.004868,indodax
1205,777128000.0,84.54,2024-02-13 12:18:46.075876,indodax
1206,777128000.0,84.54,2024-02-13 12:18:47.124937,indodax
1207,777128000.0,84.54,2024-02-13 12:18:48.245526,indodax
1208,777128000.0,84.54,2024-02-13 12:18:49.364505,indodax
1209,777128000.0,84.54,2024-02-13 12:18:50.484669,indodax
1210,777128000.0,84.54,2024-02-13 12:18:51.527969,indodax
1211,777128000.0,84.54,2024-02-13 12:18:52.565260,indodax
1212,777128000.0,84.54,2024-02-13 12:18:53.646241,indodax
1213,777128000.0,84.54,2024-02-13 12:18:54.724245,indodax
1214,777128000.0,84.54,2024-02-13 12:18:55.822554,indodax
1215,777128000.0,84.54,2024-02-13 12:18:56.941237,indodax
1216,777128000.0,84.54,2024-02-13 12:18:58.021683,indodax
1217,777128000.0,84.54,2024-02-13 12:18:59.160952,indodax
1218,777128000.0,84.54,2024-02-13 12:19:00.231182,indodax
1219,777128000.0,84.54,2024-02-13 12:19:01.354577,indodax
1220,777128000.0,84.54,2024-02-13 12:19:02.415434,indodax
1221,777128000.0,84.54,2024-02-13 12:19:03.464984,indodax
1222,777128000.0,84.54,2024-02-13 12:19:04.519094,indodax
1223,777128000.0,84.52,2024-02-13 12:19:05.602547,indodax
1224,777128000.0,84.54,2024-02-13 12:19:06.686561,indodax
1225,777128000.0,84.52,2024-02-13 12:19:07.734784,indodax
1226,777128000.0,84.52,2024-02-13 12:19:08.846817,indodax
1227,777128000.0,84.52,2024-02-13 12:19:09.976148,indodax
1228,777128000.0,84.52,2024-02-13 12:19:11.086623,indodax
1229,777128000.0,84.52,2024-02-13 12:19:12.149777,indodax
1230,777128000.0,84.52,2024-02-13 12:19:13.214111,indodax
1231,777128000.0,84.52,2024-02-13 12:19:14.283997,indodax
1232,777128000.0,84.52,2024-02-13 12:19:15.331508,indodax
1233,777151000.0,84.52,2024-02-13 12:19:16.468854,indodax
1234,777151000.0,84.52,2024-02-13 12:19:17.542391,indodax
1235,777151000.0,84.52,2024-02-13 12:19:18.656466,indodax
1236,777151000.0,84.52,2024-02-13 12:19:19.771295,indodax
1237,777151000.0,84.52,2024-02-13 12:19:20.821673,indodax
1238,777151000.0,84.52,2024-02-13 12:19:21.874040,indodax
1239,777689000.0,84.52,2024-02-13 12:19:23.028929,indodax
1240,777689000.0,84.52,2024-02-13 12:19:24.138747,indodax
1241,777689000.0,84.52,2024-02-13 12:19:25.282439,indodax
1242,777689000.0,84.52,2024-02-13 12:19:26.337946,indodax
1243,777689000.0,84.52,2024-02-13 12:19:27.402798,indodax
1244,777689000.0,84.52,2024-02-13 12:19:28.452651,indodax
1245,777689000.0,84.52,2024-02-13 12:19:29.503532,indodax
1246,777689000.0,84.52,2024-02-13 12:19:30.632695,indodax
1247,777689000.0,84.52,2024-02-13 12:19:31.706894,indodax
1248,777689000.0,84.52,2024-02-13 12:19:32.813489,indodax
1249,777689000.0,84.52,2024-02-13 12:19:33.926023,indodax
1250,777150000.0,84.52,2024-02-13 12:19:35.057000,indodax
1251,777689000.0,84.52,2024-02-13 12:19:36.136409,indodax
1252,777150000.0,84.52,2024-02-13 12:19:37.270129,indodax
1253,777150000.0,84.52,2024-02-13 12:19:38.345837,indodax
1254,777150000.0,84.52,2024-02-13 12:19:39.489537,indodax
1255,777150000.0,84.52,2024-02-13 12:19:40.539714,indodax
1256,777150000.0,84.52,2024-02-13 12:19:41.604537,indodax
1257,777150000.0,84.52,2024-02-13 12:19:42.683355,indodax
1258,777150000.0,84.52,2024-02-13 12:19:43.808582,indodax
1259,777150000.0,84.52,2024-02-13 12:19:44.918251,indodax
1260,777150000.0,84.52,2024-02-13 12:19:46.036115,indodax
1261,777150000.0,84.52,2024-02-13 12:19:47.119336,indodax
1262,777150000.0,84.52,2024-02-13 12:19:48.247345,indodax
1263,777150000.0,84.52,2024-02-13 12:19:49.318932,indodax
1264,777150000.0,84.52,2024-02-13 12:19:50.365968,indodax
1265,777150000.0,84.52,2024-02-13 12:19:51.494585,indodax
1266,777150000.0,84.52,2024-02-13 12:19:52.651009,indodax
1267,777150000.0,84.52,2024-02-13 12:19:53.719009,indodax
1268,777150000.0,84.52,2024-02-13 12:19:54.804474,indodax
1269,777150000.0,84.52,2024-02-13 12:19:55.863735,indodax
1270,777150000.0,84.52,2024-02-13 12:19:56.944628,indodax
1271,777150000.0,84.52,2024-02-13 12:19:57.990804,indodax
1272,777150000.0,84.52,2024-02-13 12:19:59.035593,indodax
1273,777688000.0,84.52,2024-02-13 12:20:00.165845,indodax
1274,777688000.0,84.52,2024-02-13 12:20:01.301092,indodax
1275,777688000.0,84.52,2024-02-13 12:20:02.578106,indodax
1276,777688000.0,84.52,2024-02-13 12:20:03.682432,indodax
1277,777688000.0,84.53,2024-02-13 12:20:04.821236,indodax
1278,777688000.0,84.52,2024-02-13 12:20:05.887583,indodax
1279,777688000.0,84.52,2024-02-13 12:20:06.942242,indodax
1280,777688000.0,84.53,2024-02-13 12:20:08.013258,indodax
1281,777688000.0,84.53,2024-02-13 12:20:09.132340,indodax
1282,777688000.0,84.53,2024-02-13 12:20:10.358731,indodax
1283,777688000.0,84.53,2024-02-13 12:20:11.421878,indodax
1284,777688000.0,84.53,2024-02-13 12:20:12.542538,indodax
1285,777688000.0,84.53,2024-02-13 12:20:13.582870,indodax
1286,777688000.0,84.53,2024-02-13 12:20:14.651057,indodax
1287,777688000.0,84.53,2024-02-13 12:20:15.781164,indodax
1288,777688000.0,84.53,2024-02-13 12:20:16.929514,indodax
1289,777688000.0,84.53,2024-02-13 12:20:18.052653,indodax
1290,777688000.0,84.53,2024-02-13 12:20:19.136239,indodax
1291,777688000.0,84.53,2024-02-13 12:20:20.214548,indodax
1292,777688000.0,84.53,2024-02-13 12:20:21.275912,indodax
1293,777680000.0,84.53,2024-02-13 12:20:22.394736,indodax
1294,777680000.0,84.53,2024-02-13 12:20:23.708898,indodax
1295,777680000.0,84.53,2024-02-13 12:20:24.787161,indodax
1296,777680000.0,84.53,2024-02-13 12:20:25.917556,indodax
1297,777680000.0,84.53,2024-02-13 12:20:26.976413,indodax
1298,777680000.0,84.53,2024-02-13 12:20:28.088333,indodax
1299,777680000.0,84.53,2024-02-13 12:20:29.143903,indodax
1300,777680000.0,84.53,2024-02-13 12:20:30.254979,indodax
1301,777680000.0,84.53,2024-02-13 12:20:31.321060,indodax
1302,777680000.0,84.53,2024-02-13 12:20:32.382060,indodax
1303,777680000.0,84.53,2024-02-13 12:20:33.449303,indodax
1304,777680000.0,84.53,2024-02-13 12:20:34.513520,indodax
1305,777680000.0,84.53,2024-02-13 12:20:35.575691,indodax
1306,777650000.0,84.53,2024-02-13 12:20:36.751327,indodax
1307,777650000.0,84.53,2024-02-13 12:20:37.801847,indodax
1308,777650000.0,84.53,2024-02-13 12:20:38.878346,indodax
1309,777650000.0,84.53,2024-02-13 12:20:39.930354,indodax
1310,777650000.0,84.53,2024-02-13 12:20:40.974412,indodax
1311,777650000.0,84.53,2024-02-13 12:20:42.095998,indodax
1312,777650000.0,84.53,2024-02-13 12:20:43.230246,indodax
1313,777650000.0,84.53,2024-02-13 12:20:44.394076,indodax
1314,777650000.0,84.53,2024-02-13 12:20:45.458366,indodax
1315,777650000.0,84.53,2024-02-13 12:20:46.534805,indodax
1316,777160000.0,84.53,2024-02-13 12:20:47.643334,indodax
1317,777160000.0,84.53,2024-02-13 12:20:48.769240,indodax
1318,777160000.0,84.53,2024-02-13 12:20:49.883551,indodax
1319,777160000.0,84.53,2024-02-13 12:20:51.004371,indodax
1320,777160000.0,84.53,2024-02-13 12:20:52.052991,indodax
1321,777649000.0,84.53,2024-02-13 12:20:53.164501,indodax
1322,777160000.0,84.53,2024-02-13 12:20:54.233428,indodax
1323,777160000.0,84.53,2024-02-13 12:20:55.366672,indodax
1324,777160000.0,84.53,2024-02-13 12:20:56.439488,indodax
1325,777649000.0,84.53,2024-02-13 12:20:57.597679,indodax
1326,777649000.0,84.53,2024-02-13 12:20:58.666334,indodax
1327,777160000.0,84.53,2024-02-13 12:20:59.796567,indodax
1328,777160000.0,84.53,2024-02-13 12:21:00.909905,indodax
1329,777160000.0,84.53,2024-02-13 12:21:02.106191,indodax
1330,777649000.0,84.58,2024-02-13 12:21:03.234330,indodax
1331,777649000.0,84.58,2024-02-13 12:21:04.291508,indodax
1332,777649000.0,84.58,2024-02-13 12:21:05.425692,indodax
1333,777649000.0,84.58,2024-02-13 12:21:06.474949,indodax
1334,777649000.0,84.58,2024-02-13 12:21:07.600710,indodax
1335,777649000.0,84.58,2024-02-13 12:21:08.649595,indodax
1336,777649000.0,84.58,2024-02-13 12:21:09.722130,indodax
1337,777649000.0,84.58,2024-02-13 12:21:10.792890,indodax
1338,777649000.0,84.58,2024-02-13 12:21:11.908340,indodax
1339,777649000.0,84.58,2024-02-13 12:21:12.971911,indodax
1340,777649000.0,84.58,2024-02-13 12:21:14.022846,indodax
1341,777649000.0,84.58,2024-02-13 12:21:15.187738,indodax
1342,777649000.0,84.58,2024-02-13 12:21:16.269899,indodax
1343,777649000.0,84.58,2024-02-13 12:21:17.351409,indodax
1344,777649000.0,84.58,2024-02-13 12:21:18.408813,indodax
1345,777649000.0,84.58,2024-02-13 12:21:19.458662,indodax
1346,777649000.0,84.58,2024-02-13 12:21:20.524971,indodax
1347,777649000.0,84.58,2024-02-13 12:21:21.647960,indodax
1348,777649000.0,84.58,2024-02-13 12:21:22.794914,indodax
1349,777649000.0,84.58,2024-02-13 12:21:23.891671,indodax
1350,777649000.0,84.58,2024-02-13 12:21:25.014561,indodax
1351,777649000.0,84.58,2024-02-13 12:21:26.136949,indodax
1352,777649000.0,84.58,2024-02-13 12:21:27.227922,indodax
1353,777649000.0,84.58,2024-02-13 12:21:28.356601,indodax
1354,777649000.0,84.58,2024-02-13 12:21:29.456659,indodax
1355,777649000.0,84.58,2024-02-13 12:21:30.519386,indodax
1356,777649000.0,84.58,2024-02-13 12:21:31.651712,indodax
1357,777649000.0,84.58,2024-02-13 12:21:32.757400,indodax
1358,777649000.0,84.58,2024-02-13 12:21:33.819139,indodax
1359,777649000.0,84.58,2024-02-13 12:21:34.893765,indodax
1360,777649000.0,84.58,2024-02-13 12:21:36.027153,indodax
1361,777650000.0,84.58,2024-02-13 12:21:37.143156,indodax
1362,777649000.0,84.58,2024-02-13 12:21:38.290210,indodax
1363,777650000.0,84.58,2024-02-13 12:21:39.347266,indodax
1364,777650000.0,84.58,2024-02-13 12:21:40.472285,indodax
1365,777650000.0,84.58,2024-02-13 12:21:41.525649,indodax
1366,777650000.0,84.58,2024-02-13 12:21:42.595723,indodax
1367,777650000.0,84.58,2024-02-13 12:21:43.697509,indodax
1368,777650000.0,84.58,2024-02-13 12:21:44.764028,indodax
1369,777650000.0,84.58,2024-02-13 12:21:45.860877,indodax
1370,777650000.0,84.58,2024-02-13 12:21:46.965579,indodax
1371,777650000.0,84.58,2024-02-13 12:21:48.008065,indodax
1372,777650000.0,84.58,2024-02-13 12:21:49.058247,indodax
1373,777650000.0,84.58,2024-02-13 12:21:50.108410,indodax
1374,777650000.0,84.58,2024-02-13 12:21:51.173163,indodax
1375,777650000.0,84.58,2024-02-13 12:21:52.251105,indodax
1376,777650000.0,84.58,2024-02-13 12:21:53.395155,indodax
1377,777650000.0,84.58,2024-02-13 12:21:54.533270,indodax
1378,777650000.0,84.58,2024-02-13 12:21:55.657357,indodax
1379,777650000.0,84.58,2024-02-13 12:21:56.704508,indodax
1380,777650000.0,84.58,2024-02-13 12:21:57.772900,indodax
1381,777650000.0,84.58,2024-02-13 12:21:58.817463,indodax
1382,777650000.0,84.58,2024-02-13 12:21:59.875191,indodax
1383,777650000.0,84.58,2024-02-13 12:22:01.024894,indodax
1384,777650000.0,84.58,2024-02-13 12:22:02.149268,indodax
1385,777649000.0,84.58,2024-02-13 12:22:03.213631,indodax
1386,777650000.0,84.58,2024-02-13 12:22:04.275209,indodax
1387,777649000.0,84.58,2024-02-13 12:22:05.354929,indodax
1388,777649000.0,84.58,2024-02-13 12:22:06.417144,indodax
1389,777650000.0,84.58,2024-02-13 12:22:07.488010,indodax
1390,777649000.0,84.59,2024-02-13 12:22:08.618364,indodax
1391,777649000.0,84.59,2024-02-13 12:22:09.861756,indodax
1392,777649000.0,84.59,2024-02-13 12:22:10.908142,indodax
1393,777649000.0,84.59,2024-02-13 12:22:11.966400,indodax
1394,777649000.0,84.59,2024-02-13 12:22:13.074094,indodax
1395,777649000.0,84.59,2024-02-13 12:22:14.222250,indodax
1396,777649000.0,84.59,2024-02-13 12:22:15.291065,indodax
1397,777649000.0,84.59,2024-02-13 12:22:16.419405,indodax
1398,777649000.0,84.59,2024-02-13 12:22:17.534171,indodax
1399,777649000.0,84.59,2024-02-13 12:22:18.591927,indodax
1400,777649000.0,84.59,2024-02-13 12:22:19.647998,indodax
1401,777649000.0,84.59,2024-02-13 12:22:20.705636,indodax
1402,777650000.0,84.59,2024-02-13 12:22:21.757481,indodax
1403,777650000.0,84.59,2024-02-13 12:22:22.808239,indodax
1404,777650000.0,84.59,2024-02-13 12:22:23.921451,indodax
1405,777650000.0,84.59,2024-02-13 12:22:24.998657,indodax
1406,777650000.0,84.59,2024-02-13 12:22:26.109365,indodax
1407,777650000.0,84.59,2024-02-13 12:22:27.185991,indodax
1408,777650000.0,84.59,2024-02-13 12:22:28.336957,indodax
1409,777650000.0,84.59,2024-02-13 12:22:29.419039,indodax
1410,777650000.0,84.59,2024-02-13 12:22:30.494838,indodax
1411,777650000.0,84.59,2024-02-13 12:22:31.619476,indodax
1412,777650000.0,84.59,2024-02-13 12:22:32.731903,indodax
1413,777650000.0,84.59,2024-02-13 12:22:33.791586,indodax
1414,777650000.0,84.59,2024-02-13 12:22:34.956634,indodax
1415,777650000.0,84.59,2024-02-13 12:22:36.044419,indodax
1416,777650000.0,84.59,2024-02-13 12:22:37.169042,indodax
1417,777650000.0,84.59,2024-02-13 12:22:38.236804,indodax
1418,777650000.0,84.59,2024-02-13 12:22:39.297342,indodax
1419,777650000.0,84.59,2024-02-13 12:22:40.356550,indodax
1420,777650000.0,84.59,2024-02-13 12:22:41.412477,indodax
1421,777650000.0,84.59,2024-02-13 12:22:42.632308,indodax
1422,777650000.0,84.59,2024-02-13 12:22:43.680656,indodax
1423,777650000.0,84.59,2024-02-13 12:22:44.726933,indodax
1424,777650000.0,84.59,2024-02-13 12:22:45.779511,indodax
1425,777650000.0,84.59,2024-02-13 12:22:46.823496,indodax
1426,777650000.0,84.59,2024-02-13 12:22:47.884990,indodax
1427,777649000.0,84.59,2024-02-13 12:22:49.002129,indodax
1428,777649000.0,84.59,2024-02-13 12:22:50.135279,indodax
1429,777649000.0,84.59,2024-02-13 12:22:51.209593,indodax
1430,777649000.0,84.59,2024-02-13 12:22:52.374024,indodax
1431,777649000.0,84.59,2024-02-13 12:22:53.432467,indodax
1432,777649000.0,84.59,2024-02-13 12:22:54.496778,indodax
1433,777649000.0,84.59,2024-02-13 12:22:55.605092,indodax
1434,777649000.0,84.59,2024-02-13 12:22:56.764908,indodax
1435,777649000.0,84.59,2024-02-13 12:22:57.882234,indodax
1436,777649000.0,84.59,2024-02-13 12:22:59.002968,indodax
1437,777649000.0,84.59,2024-02-13 12:23:00.126793,indodax
1438,777649000.0,84.59,2024-02-13 12:23:01.244921,indodax
1439,777649000.0,84.59,2024-02-13 12:23:02.378609,indodax
1440,777649000.0,84.59,2024-02-13 12:23:03.430068,indodax
1441,777649000.0,84.59,2024-02-13 12:23:04.511095,indodax
1442,777649000.0,84.59,2024-02-13 12:23:05.579026,indodax
1443,777649000.0,84.59,2024-02-13 12:23:06.654206,indodax
1444,777649000.0,84.59,2024-02-13 12:23:07.774249,indodax
1445,777650000.0,84.59,2024-02-13 12:23:08.976824,indodax
1446,777649000.0,84.59,2024-02-13 12:23:10.056763,indodax
1447,777650000.0,84.59,2024-02-13 12:23:11.142074,indodax
1448,777650000.0,84.59,2024-02-13 12:23:12.211120,indodax
1449,777650000.0,84.59,2024-02-13 12:23:13.288475,indodax
1450,777650000.0,84.59,2024-02-13 12:23:14.357582,indodax
1451,777650000.0,84.59,2024-02-13 12:23:15.440390,indodax
1452,777650000.0,84.59,2024-02-13 12:23:16.499222,indodax
1453,777650000.0,84.59,2024-02-13 12:23:17.558460,indodax
1454,777650000.0,84.59,2024-02-13 12:23:18.622106,indodax
1455,777650000.0,84.59,2024-02-13 12:23:19.703852,indodax
1456,777650000.0,84.59,2024-02-13 12:23:20.821083,indodax
1457,777650000.0,84.59,2024-02-13 12:23:21.901692,indodax
1458,777650000.0,84.59,2024-02-13 12:23:23.034182,indodax
1459,777650000.0,84.59,2024-02-13 12:23:24.097945,indodax
1460,777650000.0,84.59,2024-02-13 12:23:25.166359,indodax
1461,777650000.0,84.59,2024-02-13 12:23:26.247952,indodax
1462,777650000.0,84.59,2024-02-13 12:23:27.324163,indodax
1463,777650000.0,84.59,2024-02-13 12:23:28.442664,indodax
1464,777650000.0,84.59,2024-02-13 12:23:29.490673,indodax
1465,777650000.0,84.59,2024-02-13 12:23:30.606312,indodax
1466,777650000.0,84.59,2024-02-13 12:23:31.685061,indodax
1467,777650000.0,84.59,2024-02-13 12:23:32.746270,indodax
1468,777650000.0,84.59,2024-02-13 12:23:33.864984,indodax
1469,777650000.0,84.59,2024-02-13 12:23:34.935872,indodax
1470,777650000.0,84.59,2024-02-13 12:23:36.136548,indodax
1471,777650000.0,84.59,2024-02-13 12:23:37.291386,indodax
1472,777650000.0,84.59,2024-02-13 12:23:38.341050,indodax
1473,777650000.0,84.59,2024-02-13 12:23:39.482069,indodax
1474,777649000.0,84.59,2024-02-13 12:23:40.601494,indodax
1475,777649000.0,84.59,2024-02-13 12:23:41.688863,indodax
1476,777650000.0,84.59,2024-02-13 12:23:42.753372,indodax
1477,777649000.0,84.59,2024-02-13 12:23:43.814592,indodax
1478,777649000.0,84.59,2024-02-13 12:23:44.899424,indodax
1479,777649000.0,84.59,2024-02-13 12:23:46.050564,indodax
1480,777649000.0,84.59,2024-02-13 12:23:47.121187,indodax
1481,777649000.0,84.59,2024-02-13 12:23:48.251942,indodax
1482,777649000.0,84.59,2024-02-13 12:23:49.337043,indodax
1483,777649000.0,84.59,2024-02-13 12:23:50.453382,indodax
1484,777649000.0,84.59,2024-02-13 12:23:51.518398,indodax
1485,777650000.0,84.59,2024-02-13 12:23:52.664621,indodax
1486,777649000.0,84.59,2024-02-13 12:23:53.754437,indodax
1487,777649000.0,84.59,2024-02-13 12:23:54.808720,indodax
1488,777650000.0,84.59,2024-02-13 12:23:55.872011,indodax
1489,777650000.0,84.59,2024-02-13 12:23:56.977469,indodax
1490,777650000.0,84.59,2024-02-13 12:23:58.059407,indodax
1491,777650000.0,84.59,2024-02-13 12:23:59.166328,indodax
1492,777650000.0,84.59,2024-02-13 12:24:00.225096,indodax
1493,777650000.0,84.59,2024-02-13 12:24:01.284396,indodax
1494,777650000.0,84.59,2024-02-13 12:24:02.357424,indodax
1495,777650000.0,84.59,2024-02-13 12:24:03.417493,indodax
1496,777650000.0,84.59,2024-02-13 12:24:04.503066,indodax
1497,777650000.0,84.57,2024-02-13 12:24:05.632983,indodax
1498,777650000.0,84.57,2024-02-13 12:24:06.749502,indodax
1499,777650000.0,84.59,2024-02-13 12:24:07.800104,indodax
1500,777650000.0,84.57,2024-02-13 12:24:08.875964,indodax
1501,777650000.0,84.57,2024-02-13 12:24:09.930831,indodax
1502,777650000.0,84.57,2024-02-13 12:24:10.992423,indodax
1503,777650000.0,84.57,2024-02-13 12:24:12.122685,indodax
1504,777650000.0,84.57,2024-02-13 12:24:13.236020,indodax
1505,777650000.0,84.57,2024-02-13 12:24:14.346194,indodax
1506,777650000.0,84.57,2024-02-13 12:24:15.466324,indodax
1507,777650000.0,84.57,2024-02-13 12:24:16.593294,indodax
1508,777650000.0,84.57,2024-02-13 12:24:17.705253,indodax
1509,777650000.0,84.57,2024-02-13 12:24:18.781295,indodax
1510,777650000.0,84.57,2024-02-13 12:24:19.865001,indodax
1511,777650000.0,84.57,2024-02-13 12:24:20.989674,indodax
1512,777650000.0,84.57,2024-02-13 12:24:22.105081,indodax
1513,777650000.0,84.57,2024-02-13 12:24:23.152000,indodax
1514,777650000.0,84.57,2024-02-13 12:24:24.268574,indodax
1515,777650000.0,84.57,2024-02-13 12:24:25.336773,indodax
1516,777650000.0,84.57,2024-02-13 12:24:26.396612,indodax
1517,777650000.0,84.57,2024-02-13 12:24:27.508836,indodax
1518,777650000.0,84.57,2024-02-13 12:24:28.606772,indodax
1519,777650000.0,84.57,2024-02-13 12:24:29.672287,indodax
1520,777650000.0,84.57,2024-02-13 12:24:30.787623,indodax
1521,777650000.0,84.57,2024-02-13 12:24:31.845113,indodax
1522,777650000.0,84.57,2024-02-13 12:24:32.973351,indodax
1523,777650000.0,84.57,2024-02-13 12:24:34.093251,indodax
1524,777650000.0,84.57,2024-02-13 12:24:35.149275,indodax
1525,777650000.0,84.57,2024-02-13 12:24:36.256826,indodax
1526,777650000.0,84.57,2024-02-13 12:24:37.318242,indodax
1527,777650000.0,84.57,2024-02-13 12:24:38.437021,indodax
1528,777650000.0,84.57,2024-02-13 12:24:39.497207,indodax
1529,777650000.0,84.57,2024-02-13 12:24:40.566614,indodax
1530,777650000.0,84.57,2024-02-13 12:24:41.668617,indodax
1531,777650000.0,84.57,2024-02-13 12:24:42.834006,indodax
1532,777650000.0,84.57,2024-02-13 12:24:43.900420,indodax
1533,777650000.0,84.57,2024-02-13 12:24:45.012976,indodax
1534,777650000.0,84.57,2024-02-13 12:24:46.125313,indodax
1535,777650000.0,84.57,2024-02-13 12:24:47.235613,indodax
1536,777650000.0,84.57,2024-02-13 12:24:48.346845,indodax
1537,777650000.0,84.57,2024-02-13 12:24:49.410879,indodax
1538,777650000.0,84.57,2024-02-13 12:24:50.490616,indodax
1539,777650000.0,84.57,2024-02-13 12:24:51.611997,indodax
1540,777650000.0,84.57,2024-02-13 12:24:52.823095,indodax
1541,777650000.0,84.57,2024-02-13 12:24:53.957385,indodax
1542,777650000.0,84.57,2024-02-13 12:24:55.063688,indodax
1543,777650000.0,84.57,2024-02-13 12:24:56.120081,indodax
1544,777650000.0,84.57,2024-02-13 12:24:57.228332,indodax
1545,777650000.0,84.57,2024-02-13 12:24:58.293550,indodax
1546,777649000.0,84.57,2024-02-13 12:24:59.476337,indodax
1547,777650000.0,84.57,2024-02-13 12:25:00.526409,indodax
1548,777649000.0,84.57,2024-02-13 12:25:01.663545,indodax
1549,777650000.0,84.57,2024-02-13 12:25:02.729101,indodax
1550,777649000.0,84.57,2024-02-13 12:25:03.792737,indodax
1551,777689000.0,84.64,2024-02-13 12:25:04.927016,indodax
1552,777689000.0,84.64,2024-02-13 12:25:06.057786,indodax
1553,777689000.0,84.64,2024-02-13 12:25:07.137869,indodax
1554,777689000.0,84.64,2024-02-13 12:25:08.245927,indodax
1555,777689000.0,84.64,2024-02-13 12:25:09.298233,indodax
1556,777689000.0,84.64,2024-02-13 12:25:10.366949,indodax
1557,777689000.0,84.64,2024-02-13 12:25:11.482099,indodax
1558,777689000.0,84.64,2024-02-13 12:25:12.596123,indodax
1559,777689000.0,84.64,2024-02-13 12:25:13.713542,indodax
1560,777689000.0,84.64,2024-02-13 12:25:14.764245,indodax
1561,777650000.0,84.64,2024-02-13 12:25:15.871917,indodax
1562,777689000.0,84.64,2024-02-13 12:25:16.952422,indodax
1563,777650000.0,84.64,2024-02-13 12:25:18.068693,indodax
1564,777650000.0,84.64,2024-02-13 12:25:19.191385,indodax
1565,777650000.0,84.64,2024-02-13 12:25:20.263380,indodax
1566,777650000.0,84.64,2024-02-13 12:25:21.325269,indodax
1567,777689000.0,84.64,2024-02-13 12:25:22.431250,indodax
1568,777689000.0,84.64,2024-02-13 12:25:23.543152,indodax
1569,777689000.0,84.64,2024-02-13 12:25:24.653430,indodax
1570,777689000.0,84.64,2024-02-13 12:25:25.702327,indodax
1571,777689000.0,84.64,2024-02-13 12:25:26.782934,indodax
1572,777689000.0,84.64,2024-02-13 12:25:27.838463,indodax
1573,777689000.0,84.64,2024-02-13 12:25:28.941976,indodax
1574,777689000.0,84.64,2024-02-13 12:25:30.060560,indodax
1575,777689000.0,84.64,2024-02-13 12:25:31.128813,indodax
1576,777689000.0,84.64,2024-02-13 12:25:32.189955,indodax
1577,777689000.0,84.64,2024-02-13 12:25:33.259738,indodax
1578,777689000.0,84.64,2024-02-13 12:25:34.413137,indodax
1579,777689000.0,84.64,2024-02-13 12:25:35.513949,indodax
1580,777689000.0,84.64,2024-02-13 12:25:36.590054,indodax
1581,777689000.0,84.64,2024-02-13 12:25:37.701382,indodax
1582,777689000.0,84.64,2024-02-13 12:25:38.743600,indodax
1583,777689000.0,84.64,2024-02-13 12:25:39.812567,indodax
1584,777689000.0,84.64,2024-02-13 12:25:40.915157,indodax
1585,777689000.0,84.64,2024-02-13 12:25:41.977744,indodax
1586,777689000.0,84.64,2024-02-13 12:25:43.080216,indodax
1587,777689000.0,84.64,2024-02-13 12:25:44.143371,indodax
1588,777689000.0,84.64,2024-02-13 12:25:45.252725,indodax
1589,777689000.0,84.64,2024-02-13 12:25:46.375103,indodax
1590,777689000.0,84.64,2024-02-13 12:25:47.430925,indodax
1591,777689000.0,84.64,2024-02-13 12:25:48.567363,indodax
1592,777689000.0,84.64,2024-02-13 12:25:49.674491,indodax
1593,777689000.0,84.64,2024-02-13 12:25:50.777806,indodax
1594,777650000.0,84.64,2024-02-13 12:25:51.934919,indodax
1595,777689000.0,84.64,2024-02-13 12:25:53.004984,indodax
1596,777689000.0,84.64,2024-02-13 12:25:54.057723,indodax
1597,777650000.0,84.64,2024-02-13 12:25:55.142345,indodax
1598,777651000.0,84.64,2024-02-13 12:25:56.201874,indodax
1599,777651000.0,84.64,2024-02-13 12:25:57.250384,indodax
1600,777651000.0,84.64,2024-02-13 12:25:58.298426,indodax
1601,777651000.0,84.64,2024-02-13 12:25:59.385622,indodax
1602,777651000.0,84.64,2024-02-13 12:26:00.476426,indodax
1603,777651000.0,84.64,2024-02-13 12:26:01.594264,indodax
1604,777651000.0,84.64,2024-02-13 12:26:02.712777,indodax
1605,777651000.0,84.64,2024-02-13 12:26:03.769214,indodax
1606,777689000.0,84.67,2024-02-13 12:26:04.901857,indodax
1607,777689000.0,84.67,2024-02-13 12:26:06.014977,indodax
1608,777689000.0,84.67,2024-02-13 12:26:07.086655,indodax
1609,777689000.0,84.67,2024-02-13 12:26:08.196255,indodax
1610,777689000.0,84.67,2024-02-13 12:26:09.254120,indodax
1611,777689000.0,84.67,2024-02-13 12:26:10.337912,indodax
1612,777689000.0,84.67,2024-02-13 12:26:11.450408,indodax
1613,777689000.0,84.67,2024-02-13 12:26:12.513452,indodax
